"client_id","nombre_app","institucion"
"11dbc789f56b46eca48acad693459cbf",SERVEL Aporte a Candidatos,SERVEL
"296594dab1cb4ff5bfcc6c2085c10db0",Chile Atiende en el Exterior,Gobierno Digital
"2a6395122bfc4c0fb94461512bdfac55",Direccion General de Aguas,Dirección General de Aguas
b1efb5556ff8415c8459c9b57b15008f,ClaveUnica Interno 3,Celula ClaveUnica
ca221136a87c4727b08ea182b208b542,SIMPLE CEROFILAS,Directemar
cc45566d5301484b80ae5b80b84fc889,Tu empresa en un día,Tu empresa en un día
e8f20a6f15744485ab78c9b82647d9b4,Direccion General de Aeronautica Civil - Dev,Direccion General de Aeronautica Civil
e95372c61d4f4aa6ae59f6be1ae1a872,SIMPLE-CEROFILAS,Dirección de Vialidad
ff8e7bbfdb4c4d0794502e2ebbdbb609,.:: Emprende Joven - INJUV ::.,Instituto Nacional de la Juventud
"228ce6ed11d14e84ac2ae00cb5639515",Plataforma HSA-MSGG,Ministerio Secretaría General de Gobierno
"2ae9625033034a6eb95e0ab7faf35369",Municipalidad de Villarrica,Municipalidad de Villarrica
"20b113312e0b48bc8f03ad165f871109",ClaveUnica Interno,Celula ClaveÚnica
"55fff85d749247d5b3f7067ecd72ffd4",Municipalidad de La Calera,Municipalidad de La Calera
"1a84541348a944beb97640e38b7c6da8",Biznet,Biznet
"6243e5b1b2ff4d228b046414bfa8aafe",CONTROL DE PRESERVATIVOS,Instituto Nacional de la Juventud
"6f88f4f802bb4771a4cd6f832c782e8a",Portal de Tramites en linea,Portal De Tramites En Linea
"7a04e8de32694dbd97c35e7a6b91fc5d",Municipalidad de Corral,Municipalidad de Corral
"151290e5c9e641ab8b70cf2628c2c32b",Gestión de Causas - Primer Tribunal Electoral,Primer Tribunal Electoral
d737d0eb953546a79b478a6944694bde,Tribunal Calificador de Elecciones,TRIBUNAL CALIFICADOR DE ELECCIONES
d05c2d095a0f49df91ee5136d8a73da6,SIMPLE,Corporación Nacional de Desarrollo Indígena
"34716c48361b466a9fa3d1bbcece2c82",Ministerio de Bienes Nacionales Plan de Licitaciones - Ofertas Online,Subsecretaría de Bienes Nacionales
"92b957e1a81c4784b708cf3c750799e9",Direccion ChileCompra,Dirección de Compras y Contratación Pública
"9bab7fcdac3a41ebab8883b97d838dff",Municipalidad de San Javier,Municipalidad de San Javier
a81046bbdd604adebc41aa55bfc4a9fb,Municipalidad de Colbún,Municipalidad de Colbún
aeab444b74924571828779bdb3392166,Municipalidad de Nueva Imperial,Municipalidad de Nueva Imperial
d6419e3cc6494dfcb0b2651bbbadb81e,Registros OTELLO,Subsecretaría General de Gobierno
d9c95135bffc4abaa3330e6289dd0ec3,Municipalidad de La Cisterna,Municipalidad de La Cisterna
"328fc7aa7bb84b9fb1a92096e186cf14",indiceinnovacionpublica,Laboratorio de Gobierno
"5c056369b2cf4adb8a5d5a0c6ebd27ab",Sistema de Evaluacion de Desempeño (SED),Cmision Nacional de Riego
"5ffa6718bd3c47a4858e2502c8761007",SUTE,Servicio Nacional de Capacitación y Empleo SENCE
"89262a0567dd4b4cb33dd42ddc2b9a62",Sistema de seguimiento de Planes Regionales -SISPLAR,Dirección de Presupuestos
"8f12907d9b294998858eb938e5268791",Lo mejor de ser joven,Instituto Nacional de la Juventud
"9f906e2f15c64b48b7fa171849ff0139",Ilustre Municipalidad de El Quisco - cerofilas,Iluste Municipalidad de El Quisco
aec5ff870eac42618d43284bdf5862bd,Ilustre Municipalidad de Llay-Llay,ILUSTRE MUNICIPALIDAD DE LLAY-LLAY
b61d77169df44b1cb74ec5caa7a0c10f,Ministerio de Bienes Nacionales - Desarrollo,Ministerio de Bienes Nacionales
c60765bf27154b898c92853a994c2660,Municipalidad de Huechuraba,MUNICIPALIDAD DE HUECHURABA
d425d1b632334d40a0f370aeba1c1a0b,.:: Mercado Joven - INJUV ::.,Instituto Nacional de la Juventud
dd3f9cad804e4bb09db23bafcb5156b9,Sistema de evaluación de desempeño,Comisión Nacional de Riego
dfd8629588744588b72e351c6c1780e6,.:: Tarjeta Joven - INJUV ::.,Instituto Nacional de la Juventud
"44d210d5c6904407b19da72f13d735bd",Direccion de Obras Hidraulicas,DIRECCION DE OBRAS HIDRAULICAS
"5dd1fa3410c54f68bff82a35a895c82f",.:: Día del Patrimonio - INJUV ::.,Instituto Nacional de la Juventud
"77a4a1bbc1944d669fbcbedb1785bc72",Ministerio de Bienes Nacionales - CEROFILAS,Ministerio de Bienes Nacionales
"817c16df30844ed8af3648019bbb1557",VIGIACOVID,Subsecretaría de Salud PÚblica
"9e1fed4d8a0a4b999cf2dc9d73f0f39f",Ilustre Municipalidad de Maipu - Cerofilas,I. Municipalidad de Maipu
a0df2261c51b4d988b81e1d2af967e45,Ministerio de Obras Publicas,MINISTERIO DE OBRAS PUBLICAS
dbf3961143634029a4647d1be5fc8407,Trámites de ClaveÚnica para Instituciones,Subsecretaría General de la Presidencia
f6933979b5ce4d339dd727afaac5f572,Semana del Voluntariado INJUV,Instituto Nacional de la Juventud
f8575d38619d4e6cb6f339e4545ae2b8,DISEÑO FORMULACIÓN DE PROYECTO,Instituto Nacional de la Juventud
fc12644f5114443884845052a193f028,.:: ACCESO - INJUV ::.,Instituto Nacional de la Juventud
"2134fa423eac4a3281787d85119eb1a1",Simple portal ChA,Subsecretaría General de la Presidencia
"49039a4716024cf28fae5231c7b73009",Noti-RAM ESAVI,Instituto de Salud Pública de Chile
be622303b8e34a3e8d5fe57e43b11c9a,Asuntos Marítimos,Subsecretaría para las Fuerzas Armadas
d50e316b1e4f4f9892df0cb6945c35a3,Municipalidad de Lanco,Municipalidad de Lanco
e13a8aa3241b4b7682650b9ae4ce423b,Comisión Chilena de Energía Nuclear - Portal de Trámites Digitales,Comisión Chilena de Energía Nuclear
e3ab2611330f46fb9f49e8d911debd3e,Municipalidad de Rancagua,Municipalidad de Rancagua
f244bcbd9b84410d907a16c0e29e3608,Reglamento de Densidades,Subsecretaría de Pesca y Acuicultura
f4ac0ef5f0b846f4877b4f9825fa3443,Parque Metropolitano,Parque Metropolitano de Santiago
f4e50b5bc1b9450f839a85c27fb90d17,Reprogramación CAE,Comisión Administradora de Sistema de Créditos para Estudios Superiores
"071756a81efc4e49a38a40ec109a9787",Gobierno Regional de Arica y Parinacota,Minsegpres
"126a833cff3b4a21bf95e1b8e9441d4c",Administración de Usuarios RE,Subsecretaría de Salud Pública
"1ad461fef381497db322b76fdb884df0",Encuesta Satisfacción Talleres,Instituto Nacional de la Juventud
"1fefae0f83d04226849ac8e8e044d4ac",Municipalidad de Putaendo,Municipalidad de Putaendo
"2b3b76d2eee047edaafb4385548ac331",local,DGD
"30b2e0459c83401d863b9e75965e730c",Dispensación de medicamentos,Subsecretaría de Salud Pública
b169192c478149d7a0c8baced4513d2c,Retiro saldo Cuenta Individual,AFC Chile
"3a2ca240e88045fe98c2b4f2b2a6825d",Eje Laboral - Vocacional,Instituto Nacional de la Juventud
"43517db734734f4881f8294f7119d976",Escuela Segegob,Subsecretaría General de Gobierno
"507a4770599147c780b26078b6dc925f",Municipalidad de Llay Llay,Municipalidad de Llay Llay
"5d8973b2361a4fa5838b913ead4c59db",Prescripción de medicamentos - Capacitación,Subsecretaría de Salud Pública
"5dbd98178d954993a9b5ac87f977d1e2",Prescripción de medicamentos,Subsecretaría de Salud Pública
"60f1f4845c734e939a40be10be0b361c",ACL (capacitación),Subsecretaría de Salud Pública
adaff1b007c6451e8090c7d2da7009c7,Control Presupuestario - INJUV,Instituto Nacional de la Juventud
cbdc232cb87f48f5aa38d7fff1540df1,Consulta DDHH,Subsecretaría de Derechos Humanos
d748dada3f794e19939c0e556da19af0,Portal ChileAtiende Test,ChileAtiende
ea7bf5b55e3644179cba8d24e2d68eb3,Dispensación (capacitación),Subsecretaría de Salud Pública
ed085dfc9fdc4f30b995262d6794d670,SERVEL - Acta Asamblea,Servicio Electoral
"60c6ae8499764c31bc3ee0ecd27e643d",Municipalidad de Tome,Municipalidad de Tome
"4ba20a5e4a4e457c8597cb7bf7811f48",Fondo de conservación recuperación y manejo sustentable del bosque nativo,CORPORACIÓN NACIONAL FORESTAL
"6dee2fd303b541c5b27a068d29f6a237",Municipalidad de Mejillones,Municipalidad de Mejillones
"747e937b8fcb4b918094cbfdcfaf9c2e",Consejo Niñez,Subsecretaría de Evaluación Social
"7d07ecb8e72f4eb1b69ceea29e91be14",DT-CapacitacionRRLL,Dirección del Trabajo
"9ede144e8bb74a76a1a1e8441a906ad2",VOLUNTARIADO VIRTUAL,Instituto Nacional de la Juventud
e05706d1b22d4d5e9534daee71e618fa,MercadoPublico,Dirección de Compras y Contratación Pública
"4d655a1697874656abbc2e715b35fb94",Sistema Gestión Convencionales,Subsecretaría General de la Presidencia
b175a4d826ca47a19027d44c26fafd84,Local Prueba,DGD
b7390ec313a94d988ce7867b7745a067,Encuesta Retiro Fondos AFP,Servicio de Gobierno Interior de la República
"20f5efcf85b14e15921952ffccd94750",Encuesta de Satisfacción de Us,Instituto Nacional de la Juventud
"2b76bfd550e24000baefe1fb9f31221a",Municipalidad de Doñihue,Municipalidad de Doñihue
"362c440f52b14e989f22bf86f22c1fdb",Procedimientos Disciplinarios,Instituto Nacional de la Juventud
"866fe1ae943f4d10be430333eda48450",Salud Iquique,Servicio Salud Iquique
"4fe1997e335a42bebada2226c38050dd",Aplicativo Licencia Digital,Subsecretaría de Transportes
"5aaf425d12434424a6b3580b722643d1",SIPEC OFFLINE,Servicio Agrícola y Ganadero
"2a4a00c47ac6468395984ee10ebc8dc3",Portal único de Trámites SERPAT,Servicio Nacional del Patrimonio Cultural
b90cd60e3d844f3c89bc906c8a393410,Municipalidad de La Reina,Municipalidad de La Reina
da78d3a7e3c34fc6965ba0f236af789c,Programas remotos,Fondo de Solidaridad e Inversión Social
"09af79b343454e6c85a08d82660c4733",Concurso Programa CREAMOS,Instituto Nacional de la Juventud
"175e0b49d59c40908451e1a73c955432",Integración Clave Unica,DIPRECA
"18f30ba09d2a448abc9c557eae739f4e",MEVACUNO,Subsecretaría de Redes Asistenciales
"38e8688fe76d433d8f9a39debce4f90c",ClaveUnica Interno 4,Celula ClaveÚnica
"5c5adee6856d4fccb08d714f59ce63d4",INHUB - TARAPACA,Instituto Nacional de la Juventud
"626ea8cee1074711b1167594c2902232",Portal Catemu,Municipalidad de Catemu
"8c2b9a16cda24d66b6c0998a627fe7ef",INHUB - LA ARAUCANIA,Instituto Nacional de la Juventud
"9085a677c08a415c8fc3c442dd7a20ad",Mi Emprendimiento,Instituto Nacional de la Juventud
"924f5771e9c34aa7bcf8b42f08589c48",Sistema Gestión de Causas 2TA,Segundo Tribunal Ambiental
a17b65ede0ce456180b70acb55f8d1f5,INHUB - AYSEN,Instituto Nacional de la Juventud
"8a9f89bedf0940119071ed84f94c570d",IFE,MDS
ba6366bba99f4d6fb88c02eec21a0e9a,Procedimientos Disciplinarios,Instituto Nacional de la Juventud
c231b655c239459fa56b747e06d56315,INHUB - MAULE,Instituto Nacional de la Juventud
ca87b10b94404b0ea2c3079f2d385ed1,INHUB - BIOBIO,Instituto Nacional de la Juventud
da0938bcedaf423aa68ea86255b40d6e,API Receta Medica,Subsecretaría de Salud Pública
f8cbd961846c4129925434e0ce646b8b,Consulta Legal INJUV,Instituto Nacional de la Juventud
"9c652722e3f542e9ba148d8b6347606b",Consulta ciudadana migraciones,Departamento de Extranjería y Migración
ae70a5d21d2a4b58b8915c228206987f,Entrega de Resultados COVID,Subsecretaría de Salud Pública
"2bbb6c72fa074f568df6e82068ca0917",Municipalidad de Porvenir - Simple,Municipalidad de Porvenir
"34eba6610c0748dda7a9cbe65a63ad93",Encuesta Evaluación,Instituto Nacional de la Juventud
"2ff516ac74a44ebfa3a522adbde28a0f",E-Sign ClaveÚnica,ESIGN S.A.
"4b044b4004ba4cbbb878cf9bf17c960e",Testing tramites.extranjeria,Departamento de Extranjería y Migración
"3f4344ca761e46d7ad97528d511e5566",DP - Universidad de Talca,Universidad de Talca
e6d9694333084e06a442b7556c586ddd,FED 2,DGD
f909a442650a4f6b9e46176a85889b1e,Portal Armas y Explosivos,Dirección General de Movilización Nacional
"09496e6030cd4dbda1b6933fafbb3e7b",Procedimientos Disciplinarios,Instituto Nacional de la Juventud
"2653d083659e45ad9aebc8693304c8f5",Reserva de Horas para Licencia,Subsecretaría de Transportes
"35112031cb4540b9a16f1ea47a66e460",Información Licencia Conductor,Subsecretaría de Transportes
"3a7e43ee5efe48dba56d0a40b113a600",SAGEC - Serv de Adm Gest Conec,Subsecretaría de Telecomunicaciones
"3c57c05c6a9e45a5badd5cf6fe2a5180",OIRS MDSF,MDSF
a760384d0e81439387ffe0b798286a4d,Clave Única Cert,Subsecretaría General de la Presidencia
d4b35e5b677c4d1ebc4b9bf12278d488,Taller de proyecto sociales,Instituto Nacional de la Juventud
df18440e3a3c4bb597e98f79b636c19d,Sistema e-Voto,Subsecretaría del Interior
ec3d6930d4d24e4983853885722b6865,Mi emprendimiento colegios,Instituto Nacional de la Juventud
"672f76fa24044d36b28fd11b50d7a4ec",Registro Social de Hogares,MINISTERIO DE DESARROLLO SOCIAL
a7925c7ee6674a30ae9f3f4045785095,Gestión Documental,Ilustre Municipalidad de Peñalolén
b972e814004e4624a566f308901cca7c,DocDigital Versión 3,Subsecretaría General de la Presidencia de la República
ccb0008ff3804c8c8ccb8fbd99548826,Comisaría Virtual,Ministerio de Interior y Seguridad Pública
"7f3b043b66334d12a3e14513e23c0e6d",Admin Ozerks,Subsecretaría General de la Presidencia
"868913bf4da24f48bd7f7815ad3aadf7",MiTurno,Universidad de La Serena
"3b11a2711ea44367b7ca972878b7803c",Subsecretaría General de la Presidencia de la República - Simple,Subsecretaría General de la Presidencia de la República
"3d23a0e449b34e88b91d935517a56d87",Portal paciente,Servicio de Salud Metropolitano Sur
bedb01e27b6646f2bc7db70aef869df9,Beca Concejo Municipal Castro,Municipalidad de Castro
e016d10bbda84eb8aff32b5d107d9ff1,Portal de Concursos,Dirección de Promoción de Exportaciones
"163d792087c34386931169c425c796b4",San Joaquín Decide,Municipalidad de San Joaquín
"93f73246a98049c3b20500e32e5606a6",Registro Nacional Contratista,Subsecretaría de Bienes Nacionales
e6237d1d73e241c4b4d6480d06d3ec0f,Venta de Vales de Gas,Municipalidad de Paine
e7e845f84886434ca9bd368c5aab27fa,dom digital,Municipalidad de Renca
c4476d6aef6b4902a03b1326e16d83ad,Capacitación  SPD,Subsecretaría de Prevención del Delito
c8c2ac707da0446ea44dc5db34347bb7,Sistema de admision Escolar,Subsecretaría de Educación
f197642c61c749f0b2e22ea21ff7f1b9,Consulta Ciudadana,Universidad de Chile
fca77c84280b4a189ca67c9b90b0979c,Oficina de Partes ANID,Agencia Nacional de Investigación y Desarrollo
"1add8b546b2e48a58abe78e04a2702ba",Participa GORE Antofagasta,Gobierno Regional de la Región de Antofagasta
"1c43d493c1294d4982e0be68c363af91",PMG Satisfacción Usuaria,Subsecretaría de Hacienda
"7570b454d53042d8a288dedf1347e7e1",Instituto Nacional de Deportes,Instituto Nacional de Deportes de Chile
d74dd5aef8bb486e9a5a666b0317d989,Dom Digital Muni Los Vilos,Municipalidad de Los Vilos
"276278bee7694a94a3dbd6dabd0ff2c9",Compromiso Joven Comunal,Instituto Nacional de la Juventud
"55a7afe78fd943b6b424ab89d7b7f779",Simple Totem,Instituto de Previsión Social
"762fe611ffd74465a55f721f6f956281",Catalogo de Oferta Exportable,Dirección de Promoción de Exportaciones
"794a5de926b543efa922cd96ef4a26d5",Seguimiento Planes Estratégico,Instituto Nacional de Deportes de Chile
d275b47436ee4358afc2761ffda92c18,Gobierno Regional de la Región Atacama - Cerofilas,Gobierno Regional de la Región Atacama
ea26e08656184534bf44cf8e5f7aca19,Módulo de Organizaciones MCCDI,Subsecretaría del Interior
dc5a5e48fe82424fa56918804645c1c9,Trámites Cauces y Drenajes DOH,Dirección de Obras Hidráulicas
aad25b3b101c4ea6897b29f5c58f4edf,Portal Ciudadano SISE Cap,Subsecretaría de Evaluación Social
f565e6d3434f4cdbba360749b334380a,Sistema COSOC,Subsecretaría del Interior
dc093b8df15344f183752472f7f81e34,Anatomia H. San Pablo,Servicio de Salud Coquimbo
"261d975c142e497e9e30b727fdc54fd4",La Moneda Informa,Subsecretaría General de Gobierno
"192126e707e648cb8c2186c01387f7e2",Sistema de Conductores,Subsecretaría de Bienes Nacionales
"41d8c098b14b4f8d9fe3da689678205c",Portal Docente - CPEIP,Subsecretaría de Educación
"5423a38686a64b0fb32fee5d4009f73a",Entrada y Salida de Obras MNBA,Servicio Nacional del Patrimonio Cultural
"6f87440689744907bfbdd78adf2f9e15",MiTurno,Universidad de La Serena
"8ba6d7f9bb7445ff96ffd06af5fa8c1e",Gestión Sustentable,Servicio de Salud Atacama
"2301589ed68c4bc2885b07a37bfd6011",[DIP - Testing] - Sistema de declaraciones de Intereses y Patrimonio ,Contraloría General de la República
a1767fd9714b4779be9e657070ab38fd,Inscripción Becas de Inglés,Instituto Nacional de la Juventud
"02503f327e89404185f0c2b9ecccea66",SUBDERE,Subsecretaría de Desarrollo Regional y Administrativo
df3bdd350da740a6ada2fc12c5bee9bc,Tramites GORE AYSEN,Gobierno Regional de la Región de Aysén del General Carlos Ibáñez del Campo
e3bce80954864ccaba71ddb6697bed0e,Sistema RegistroEventos,Subsecretaría del Interior
f86c9cf95a68410e938c26d674a02afb,Elecciones INJUV - Bienestar,Instituto Nacional de la Juventud
"9bb388f483fd48688e9b1afdbd3fc1ee",SIMEF v4,Subsecretaría de Justicia
"9609d8145a7749959bb9f4c7a8f1f3dc",registroorganizaciones,Servicio Electoral
"4c209200868244bcbebe9314417d5d64",Aprende Turismo,Servicio Nacional de Turismo
"5ad352ce3df14e5ebd1ae86b28b95dd0",Sistema de Votación Municipal,Municipalidad de El Bosque
"650896bfb6c7410fa80e432262b4e447",Sistema de Contrataciones,Subsecretaría de Bienes Nacionales
a15cb90e701a4e9b8b7f1e334ab6ae93,SISTEMA DE ACREDITACIÓN,Comisión Nacional de Acreditación
b3e2c8163145420fbcf35954a286fdeb,Dialogos Autoconvocados SPC,Universidad de Chile
c8af4763390347679fd6f146b6704f99,IPS - Asignación Familiar,Instituto de Previsión Social
ecbc55a2bc8a4277975d17b1e4123ab3,participación ciudadana LReina,Municipalidad de La Reina
bdd514d10e9e4401bc3979b0e06d3ab6,declaracionesplebiscito,Servicio Electoral
"2e2621b12bae41c2bb11198fc0f49d66",Sistema de identificación del Senado,Senado
"1a23edd8603542e9bef8d3d29d11d8f0",ACTA DE COMPROMISO PROGRAMA,Fondo de Solidaridad e Inversión Social
a1df844c4c6149a4a2680ccb60e095fb,Single Sign ON,Subsecretaría de Evaluación Social
"4e635de50d094af59b1d382d187e4361",Votación Org. Comunitarias,Municipalidad de El Bosque
"53a1ac7073fc42508ccf8bd6b24c601e",Becas Fondo Concursable SENCE,Instituto Nacional de la Juventud
"7432938c816d42eaba8a014ceaad8675",Programa Formación,Instituto Nacional de la Juventud
"67757bf5d4864089a6babe3f12a93123",Cesantía,Comisión Administradora del Sistema de Créditos para Estudios Superiores
d2c7708b9067468cb1ca35f46ac447fd,Dato PRO,Servicio Nacional de Capacitación y Empleo
d54d2ea52c314edeb1f9b99736e84681,Sistema de Gestión Personas,Instituto Nacional de Estadísticas
ce833d51dcb649b7a1fbba15d138a4a5,Plataforma de Capacitación Censo,Instituto Nacional de Estadísticas
ec74ea553bc546d294fe6295bd485927,Sistema de Gestión de Asesores,Subsecretaría General de la Presidencia de la República
"66bee1041e5b4b5ab2b32cdc6e120d05",Salud 10,Caja de Previsión de la Defensa Nacional
"84487053f3a34f81883bc3fd388fda00",Registro de pasajeros,Subsecretaría del Interior
efb5b5ce7c2e45b49ec4dec1f998eae6,portal soporte cert.,Subsecretaría General de la Presidencia
"00500d799a524b1ca336b85a8ebda9ce",Matias Sonnleitner,Subsecretaría General de la Presidencia
"0964a379de7448028f7257144024896e",Linea de Denuncias SENDA,Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol
ae7cc0441ee6493d97204f7a5498b861,Inducción y Mentorías,Subsecretaría de Educación
c0cd823534c04f9aa7a896f8961ce209,Libro de clases digital,Subsecretaría de Educación
"0c88e5937434437ca7094b4b52bccc63",Green ClaveÚnica,Subsecretaría General de la Presidencia de la República
cc24385d938340dc895797ea9f3c7e3c,DIPRECA,Dirección de Previsión de Carabineros de Chile
de14f43f74ba4a629f5506e6929add1c,SIDRAC,Junta Nacional de Auxilio Escolar y Becas
"156b06392bc64abc9278a922836ef195",Formulario de Ingreso a Isla,Subsecretaría de Salud Pública
ce6a59339b124bf3bf0dd048308b2267,Elección Comité Paritario,Instituto Nacional de la Juventud
e55f2d5c81be4670ac51c2894c03ddc9,Traspaso de Gobierno,Gobierno Digital
"38b4986e9b814e25a1c991e2fc0e04fd",Sistema Integral de Información y Atención Ciudadana - SERNAMEG,Servicio Nacional de la Mujer y la Equidad de Género
ac20d2efe7e74246803654052a592a6c,Simple - Totems,Instituto de Salud Pública de Chile
acc8353f6165457799aaf835442eca85,Servicio de Salud Metropolitano Oriente - Cerofilas,Servicio de Salud Metropolitano Oriente
"36f67011e5f048ac850ac8f32a8f3852",Elección Junta Calificadora,Instituto Nacional de la Juventud
"987cb5e341b04c9d861fcf6e2eb925c9",COSOC INJUV,Instituto Nacional de la Juventud
"111473a515ef420197e4759462901f12",Acceso Municipalidad de Santiago,Municipalidad de Santiago
c4de98a8089647ecbb40baf30474b7fc,Subsecretaría de Prevención del Delito - Simple,Subsecretaría de Prevención del Delito
"7886bb1fcf354eef9b8ac029bdbcaded",Plataforma de Compras Públicas,Dirección de Compras y Contratación Pública
ae6a622386ac4554838f679ce32cdf9a,Simple,Dgd
c13d78fe65b94d05ad83b59494767b9f,Beneficios Personal,Gendarmería de Chile
d79e1235e359463180867d42f31f8e8a,SIMPLE,Servicio Local de Educación Pública de Punilla Cordillera
"440a0887178449a3a43e65954490a658",Plataforma para Pacientes HBL,Servicio de Salud Maule
"014d8893e412439c9749d0638f97d91c",Portal Inscripción de talleres,Municipalidad de Puente Alto
"841ec603883c444691473efa7a657b01",Tramites SLEP Maule Costa,Dirección de Educación Pública
"4f1641397d274244946e5996c726a4f1",Municipalidad On Line,Municipalidad de Curacautín
"52449c34bb1e47fe81802bf322dae8ee",bcm2.sii.cl,Servicio de Impuestos Internos
"780fb7c030e043f7bd9f40ca4ab06bd4",App Funcionarios La Florida,Municipalidad de La Florida
b6090e4d28ef469a9625f1105df6c13c,Repositorio Documental FOSIS,Fondo de Solidaridad e Inversión Social
c63d7e67e1f8454386089193582563ea,Campus Virtual,Subsecretaría de Evaluación Social
c78acca09c10486f851bf7a57b75631c,Biblioteca Digital Chile,Gobierno Regional de la Región Metropolitana de Santiago
d254feea701346a399887b9fe59ac61a,Plataforma de Telemedicina,Subsecretaría de Redes Asistenciales
ed07316d9d6344a9ab11e8a41fdc413a,NEXTEO,Subsecretaría de Transportes
"165139dad00243e695f7f3a695563ae2",Agendamiento EIVG,Ministerio Público
"1c24539585eb4580bdffbf9765bd344c",Tramites Recoleta,Municipalidad de Recoleta
"1e70f90cd6394c54bb0948d4a56a4d89",Intranet Municipio San Rosendo,Municipalidad de San Rosendo
"9eb65c7fdb48467bb30de182c5cac3a2",SIMPLE,Comisión Chilena de Energía Nuclear
"503379eac0004ef3a6c2babdd8ba0834",Documentos Muni Lautaro,Municipalidad de Lautaro
"79bvfghg9a0a8tm25d16sddg7d61d4710",Extranjeria,Secretaría de Gobierno Digital
"7a47ee6b6e44432eb691bbbe3e1fee7f",Subsecretaría del Interior - Cerofilas,Subsecretaría del Interior
"8f74f0887fae41d7a62bfed98706889f",SIMPLE,División de Gobierno Digital
a0d0b99e4f984ffe989f1ddde5bb774e,El Chile que queremos,DGD
a083be2e51a0r49se9c5097739ad92ac,SSI Desarrollo,SEGPRES
d7448e7f719e477dabaf530736e9e160,Test El Chile que queremos,DGD
"1a44381ab8f84de1ad19a84d7bf09a1a",Sims2,SERNAPESCA
"6291815e17ab4e259f984c53f78b7ca9",SIMPLE,División de Gobierno Digital
"68923305fca640df8a0d96980a846401",SIMPLE,División de Gobierno Digital
"74ba4872f8ed4307b2bdb027041075af",SIMPLE,División de Gobierno Digital
a2d5a8c587e148b396516512e7739550,PMG - Desarrollo,SEGPRES
"32f2a35e790544ec9e040345f8a364f3",Defensoría Penal Pública,DEFENSORIA PENAL PUBLICA
bee6bcc5dd2b426ebf26398808c6fff9,SIMPLE,SEGPRES
ea62071feb644e4e81394dfa5c500ff3,DIPRECA,Dirección de Previsión de Carabineros de Chile
f44bedcfbdb64a818e717b872a002abd,Ingreso a Municipalidad de Santiago,Municipalidad de Santiago
bc55fc87c21e47869f2c71d5773bc503,Comisaría Virtual,Carabineros de Chile
ac7a1bf135744666be846c5bffff7cc8,Servicio de Evaluacion Ambiental,SERVICIO DE EVALUACION AMBIENTAL
d602a0071f3f4db8b37a87cffd89bf23,PJUD,PODER JUDICIAL
c242172b23d349018620dae9d39fd8ee,Gobcl test,UGD
f8ceda9e2e5a4edbb90c3c8d22e00ed7,Carabineros de Chile,CARABINEROS DE CHILE
"062660c8ef9b498d8a0b5daf5f433ab8",SIMPLE,División de Gobierno Digital
"1926b43554a88caea734d8c842c75caa7b07",Gobierno Digital,DEMOSTRACION
"1f676220d5314b9eb23be7624b5fda57",Consejo de la Sociedad Civil de la Niñez,Ministerio de desarrollo social
"49ea78109b9b48459b1351e07fb60e1b",Mercado Público (PRE),Dirección de Compras y Contratación Pública
"87548542d5624bd2a454a1b467ee9f52",dgd,DGD
a7805ac6b7df4dc8b655205bd3ffe41c,MAC,Servicio Nacional del Consumidor
ea0963619d3f43e1a5ccc337019fe624,SIMPLE,División de Gobierno Digital
eb15c118f1cb4c08bce4815fb038adbf,fed,segpres
eb58aaa2e342480590cb8c229c81a451,FACILITA,Instituto de Previsión Social
f34fe56997b3429bbcc8ee896c0c0bf1,SIMPLE,División de Gobierno Digital
c209165d6d644b8e88cf663c88da5893,Fomento ENAMI,Empresa Nacional de Minería
df28ab4cee16458d8bf66d7c75905dca,Intranet Curarrehue,Municipalidad de Curarrehue
fe3b920d945f41a197a4b085d7dfcf28,Ilustre Municipalidad de Loncoche,ILUSTRE MUNICIPALIDAD DE LONCOCHE
"2d9f13da6a864f6a89ee338f2d03f151",Procesos,Asimov
"8fc4e2c5fb70435fac65a9de54db2c4d",Teleconsulta,Ministerio de Salud
"9dc1315ffcc34b79a3e05efbd60dba18",Simplev2,División de Gobierno Digital
c0d3ab218f0ae12e7766a9e084382fc7,ProChile,PROCHILE
cafc97c4760f46a3a339684c7aacb0bf,SIMPLE,División de Gobierno Digital
fdb3b1812a504d65bb91da49faa9eb84,DEV Sebastian,SEGPRES
b52f7cc63da0465eb008045371af83e1,Sistema de gestión de causas,Ilustre Tercer Tribunal Ambiental
d73213463d8a4eacbb6d6905a607c5ce,ChileAtiendeBeta,ChileAtiendeBeta
"0d9311646b4f47ccb352ac53eeb1d847",ChileAtiende,ChileAtiende
"1a45af607442dd1125eac3183a544123",Simple v2,SEGPRES
"574f785915e14279807b1f15ad69bab2",Municipalidad de San Miguel,MUNICIPALIDAD DE SAN MIGUEL
bba121483b0d4860bbedd43842123123,Demo Sence,DIRECCION GENERAL DE MOVILIZACION NACIONAL
"1b250c2be8f545929e5c20822ba9750e",Segpres,SEGPRES
"7f6d03a09f28451cad269fae12f74268",Direccion General de Aguas,DIRECCION GENERAL DE AGUAS
b1ce69efafe649a2a2c9bcfcad5da311,Departamento de Extranjería y Migración,División de Gobierno Digital
ccc5af607442dd1125eac3183a544aaa,Simple v2 - localhost,SEGPRES
