institucion,binarizada_constraint,binarizada_constraint_pct,binarizada_constraint_residual,binarizada_constraint_z_nulo,binarizada_effective_size,binarizada_effective_size_nx,binarizada_effective_size_pct,binarizada_efficiency,binarizada_hierarchy,binarizada_caso_borde,ponderada_constraint,ponderada_constraint_pct,ponderada_constraint_residual,ponderada_constraint_z_nulo,ponderada_effective_size,ponderada_effective_size_nx,ponderada_effective_size_pct,ponderada_efficiency,ponderada_hierarchy,ponderada_caso_borde,grado,grado_ponderado,betweenness_binaria,betweenness_binaria_pct,betweenness_ponderada,betweenness_ponderada_pct,closeness,clustering_local
UNIVERSIDAD DE TARAPACA,0.021748649484667752,49.24012158054711,,,2.437500000000128,2.43750000000013,53.191489361702125,0.025390625000001332,0.0,normal,0.12348630302974276,34.34650455927052,-0.009000892779528896,-1.2988619130317074,55.90373831213463,83.14033894883356,51.671732522796354,0.5823306074180691,0.0016761238993303956,normal,96,120197,1.5220999697520945e-05,59.35828877005348,0.0,49.19786096256685,0.5149723105029782,0.9848684210526316
MUNICIPALIDAD DE LA REINA,0.021241801904486764,41.641337386018236,,,6.416666666666783,6.416666666666776,61.702127659574465,0.05347222222222319,0.0,normal,0.1154892580414284,12.462006079027356,-0.009604800466562563,-1.0482666318889262,73.12329385503826,106.83015757330104,61.702127659574465,0.6093607821253187,0.0014489738533605223,normal,120,118356,5.710546241662952e-05,66.0427807486631,0.0,49.19786096256685,0.5379450529789476,0.9544817927170869
AFP CUPRUM,0.02144054387525961,45.8966565349544,,,1.1052631578946348,1.1052631578946348,38.90577507598784,0.01163434903046984,0.0,normal,0.129981240169577,55.319148936170215,-0.002852888173419499,-1.6937374243045527,53.274104758727184,82.10905915363654,49.848024316109424,0.560780050091865,0.0018857185580773025,normal,95,109864,6.501409763021512e-07,46.524064171122994,0.0,49.19786096256685,0.5140576172338788,0.9988801791713325
MUNICIPALIDAD DE COQUIMBO,0.021415345590893763,45.59270516717325,,,7.53913043478288,7.539130434782873,63.525835866261396,0.06555765595463374,0.0,normal,0.11853455046359672,21.27659574468085,-0.007969582729656657,-1.2151623988310734,68.40307345418013,101.89970875831689,58.96656534954408,0.594809334384175,0.001523065841305018,normal,115,108187,7.819710081511476e-05,67.9144385026738,0.0,49.19786096256685,0.5329915994524379,0.9426392067124333
CORPORACION NACIONAL FORESTAL Y DE PROTECCION DE RECURSOS NATURALES RENOVABLES,0.021133741081097546,37.68996960486322,,,3.8000000000002845,3.8000000000002845,57.14285714285714,0.03304347826087204,0.0,normal,0.11508124403303331,12.158054711246201,-0.011422889160220065,-1.0806847855602113,69.56926928156244,101.79150968725341,59.87841945288754,0.6049501676657604,0.0013693464104585751,normal,115,105823,2.775184492570559e-05,61.229946524064175,0.0,49.19786096256685,0.5329915994524379,0.9754385964912281
DIRECCION DE CONTABILIDAD Y FINANZAS,0.021400478213235374,44.680851063829785,,,2.029702970296964,2.029702970296964,51.671732522796354,0.02009606901284123,0.0,normal,0.11479435322802253,10.94224924012158,-0.01601066637503437,-1.1784028794611385,61.82428310366512,87.79460869379075,55.92705167173252,0.6121216148877734,0.0015235268096965744,normal,101,104695,8.530086243191487e-06,56.68449197860963,0.0,49.19786096256685,0.5195950421951055,0.9897029702970297
MUNICIPALIDAD DE CORONEL,0.021537833824984767,46.808510638297875,,,4.425742574257347,4.425742574257359,58.05471124620061,0.04381923340848858,0.0,normal,0.12956501680518198,54.40729483282675,-0.0012400027978749228,-1.0445048689063763,56.72011913539989,88.14326857598422,52.58358662613982,0.5615853379742564,0.001777602929172362,normal,101,103737,4.456972361421979e-05,63.36898395721925,0.0,49.19786096256685,0.5195950421951055,0.9657425742574257
AGENCIA NACIONAL DE CIBERSEGURIDAD,0.021672364372483505,48.02431610942249,,,2.5619047619048927,2.5619047619048927,54.1033434650456,0.024399092970522788,0.0,normal,0.11172858638353567,5.775075987841945,-0.017789601407556144,-1.845203285238476,65.54067270431776,91.80999479328206,57.446808510638306,0.6241968828982644,0.0014575979660884741,normal,105,99651,1.2782801552304945e-05,58.82352941176471,0.0,49.19786096256685,0.5233534150138766,0.984981684981685
MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,0.02183286405858078,49.848024316109424,,,4.922330097087415,4.922330097087414,58.96656534954408,0.0477896125930817,-2.325673053186736e-19,normal,0.12067534161450723,26.74772036474164,-0.009480014933584816,-1.1367165746051036,60.6187658156175,90.02030002091314,55.01519756838906,0.5885317069477427,0.001608809443119875,normal,103,96345,4.6103491079866335e-05,63.63636363636363,0.0,49.19786096256685,0.5214674567615745,0.9615457833618885
TRIBUNAL CONSTITUCIONAL DE CHILE,0.021409618291831856,45.2887537993921,,,6.418181818182081,6.418181818182086,62.00607902735562,0.058347107438018915,0.0,normal,0.10756994038946024,0.911854103343465,-0.020406957676605192,-1.328336777942066,70.13849846221802,96.69080370926996,60.790273556231,0.6376227132928911,0.001361771512128626,normal,110,95646,7.535794874316388e-05,67.64705882352942,0.0,49.19786096256685,0.5281285374136383,0.9502919099249374
SERVICIO DE SALUD ANTOFAGASTA,0.022397698488745062,53.191489361702125,,,1.3333333333334472,1.333333333333449,43.76899696048632,0.01587301587301723,0.0,normal,0.13911092335665595,81.7629179331307,0.0021995982642834533,-0.9266456702200314,44.72399028526123,71.36504775239233,42.857142857142854,0.5324284557769194,0.0021268205841163236,normal,84,93857,2.4255554272735365e-06,50.80213903743316,0.0,49.19786096256685,0.5042063388548323,0.9959839357429718
UNIVERSIDAD DE LOS LAGOS,0.022937880766675123,55.62310030395137,,,1.9870129870129682,1.987012987012971,51.06382978723404,0.025805363467700886,0.0,normal,0.1388552790854118,81.15501519756839,-0.0009388855650351857,-0.7561950172990867,41.51132718025567,64.4263261735553,39.51367781155015,0.5391081451981256,0.0021901519674631053,normal,77,87707,1.1930580628129904e-05,57.75401069518716,0.0,49.19786096256685,0.49813156368790673,0.987012987012987
CONSEJO DE DEFENSA DEL ESTADO,0.02119529963585698,39.81762917933131,,,1.4901960784315103,1.4901960784315125,46.20060790273556,0.014609765474818728,0.0,normal,0.11853947598837951,21.580547112462007,-0.01193911975027663,-1.1819985329431058,60.82055129019595,88.91369956109946,55.319148936170215,0.5962799146097643,0.001517704848909478,normal,102,87545,3.388176759178107e-06,52.139037433155075,0.0,49.19786096256685,0.5205295656522909,0.9951465734808775
GOBIERNO REGIONAL DE LA REGION DE LOS LAGOS,0.02169611900819879,48.328267477203646,,,3.5399999999999365,3.539999999999936,56.838905775075986,0.03539999999999936,0.0,normal,0.10996730207778144,2.735562310030395,-0.02116738944166016,-1.379358968978775,62.42555997457606,86.85219464724699,56.23100303951368,0.6242555997457606,0.0012937733387863993,normal,100,87359,2.3442454381159228e-05,60.6951871657754,0.0,49.19786096256685,0.5186638682843616,0.9743434343434343
MUNICIPALIDAD DE ANTOFAGASTA,0.0224290983337725,53.49544072948328,,,1.1750000000001202,1.1750000000001202,41.33738601823708,0.014687500000001501,0.0,normal,0.13635700544630217,76.89969604863222,-0.00217082337442015,-1.2456390639498687,43.16907756426087,67.32130222211116,40.42553191489361,0.5396134695532608,0.002063653915931289,normal,80,86143,1.198888809906538e-06,48.663101604278076,0.0,49.19786096256685,0.5007170216309235,0.9977848101265823
MINISTERIO DE BIENES NACIONALES,0.02126832482220093,42.5531914893617,,,1.7474747474749388,1.7474747474749377,48.93617021276596,0.01765126007550443,0.0,normal,0.12472525707280135,38.60182370820669,-0.006742419704118291,-1.3021753789697776,57.28042999872494,86.0228913182248,53.191489361702125,0.5785902020073226,0.001655384089914519,normal,99,85724,8.083821577080426e-06,56.417112299465245,0.0,49.19786096256685,0.5177360259439603,0.9923727066584209
DOCDIGITAL,0.02130377854353506,43.46504559270517,,,5.909090909091177,5.909090909091181,61.09422492401215,0.05371900826446525,0.0,normal,0.11330162150404612,8.206686930091186,-0.014675276562019321,-1.3388152309798902,68.83818578858387,96.63891801210491,59.27051671732523,0.6258016889871261,0.0015961187324891773,normal,110,85543,6.135538218583442e-05,66.31016042780749,0.0,49.19786096256685,0.5281285374136383,0.9549624687239366
UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS,0.02170744885662557,48.632218844984806,,,1.9900990099009246,1.9900990099009246,51.3677811550152,0.019703950593078463,0.0,normal,0.11085477332172308,4.5592705167173255,-0.019950246281333822,-1.7029372570958885,63.84920954272777,87.76871075732939,56.838905775075986,0.6321703915121561,0.001488006438457553,normal,101,85403,7.86880992551041e-06,55.88235294117647,0.0,49.19786096256685,0.5195950421951055,0.9900990099009901
SUBSECRETARIA DE OBRAS PUBLICAS,0.021991628158099016,51.671732522796354,,,4.0652173913041905,4.06521739130419,57.446808510638306,0.044187145557654246,0.0,normal,0.11650344883621308,14.893617021276595,-0.017393821658320957,-1.1177340493716708,56.675004331509946,78.91711024486966,51.97568389057751,0.6160326557772821,0.0017116121047617465,normal,92,82840,0.00012851923392968553,71.65775401069519,0.0,49.19786096256685,0.5113329302167382,0.9663162924032489
COMISION NACIONAL DE RIEGO,0.02171395095970406,48.93617021276596,,,1.6595744680852567,1.6595744680852569,47.72036474164133,0.01765504753282188,0.0,normal,0.11911552682367706,23.10030395136778,-0.014069205364947282,-1.291134280359283,55.90026454724405,80.97777612146854,51.3677811550152,0.5946836653962133,0.0015554620816663268,normal,94,81290,4.621241876445659e-06,53.475935828877006,0.0,49.19786096256685,0.5131461675579323,0.9929078014184397
INSTITUCION,0.02308805996514324,56.23100303951368,,,1.5569620253165573,1.5569620253165564,46.808510638297875,0.019708380067298192,0.0,normal,0.12069710908158984,27.35562310030395,-0.018247476859786477,-1.3073120155969733,49.10501777536929,66.30384471226257,46.504559270516715,0.6215825034856872,0.0018689570297953386,normal,79,78881,4.671554980550069e-06,53.7433155080214,0.0,49.19786096256685,0.49985222539321894,0.9928594612138916
